id,location,sitename,sitenumber,lat,long,habitat,date,time,family,species,weight,tl,sl,sex,w_liv,w_gon,ae1,ae2,key,n,c,p
MOO18FE146,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Labridae,Halichoeres hortulanus,135.9,20.7,16.5,F,0.65,NA,1,1,AE1,5.8841758242,27.3493956044,0.4168520272
MOO18FE146,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Labridae,Halichoeres hortulanus,135.9,20.7,16.5,F,0.65,NA,1,1,AE2,3.9111627907,25.840730897,0.2292257966
MOO18FE147,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Labridae,Halichoeres hortulanus,49.9,15.2,12.4,F,NA,0.679,1,1,AE1,3.5810576923,21.1675,0.2927283984
MOO18FE147,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Labridae,Halichoeres hortulanus,49.9,15.2,12.4,F,NA,0.679,1,1,AE2,2.498739255,19.7845845272,0.4145335767
MOO18FE148,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Cirrhitidae,Paracirrhites hemistictus,104.6,18.1,16,F,0.55,2.094,1,1,AE1,5.6346846847,27.7841441441,0.5368554269
MOO18FE148,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Cirrhitidae,Paracirrhites hemistictus,104.6,18.1,16,F,0.55,2.094,1,1,AE2,22.525382263,42.7341284404,0.1224814867
MOO18FE149,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Zanclidae,Zanclus cornutus,93.6,16.5,12.9,F,0.614,0.482,1,1,AE1,19.6562727273,28.4877727273,0.2767908002
MOO18FE149,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Zanclidae,Zanclus cornutus,93.6,16.5,12.9,F,0.614,0.482,1,1,AE2,7.542739726,41.3216986301,0.6525445777
MOO18FE150,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Pomacentridae,Dascyllus flavicaudus,27.1,9.9,7.5,F,0.115,1.121,1,1,AE1,18.6590881459,46.4591489362,1.0446540412
MOO18FE151,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Pomacentridae,Dascyllus flavicaudus,19.6,8.9,6.1,NA,0.043,0.112,1,1,AE1,13.3681690141,44.9094084507,1.0809721094
MOO18FE152,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Holocentridae,Neoniphon sammara,69.9,17.9,12.5,NA,0.5,NA,1,1,AE1,9.4505846154,44.9731076923,2.1305099269
MOO18FE152,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Holocentridae,Neoniphon sammara,69.9,17.9,12.5,NA,0.5,NA,1,1,AE2,1.5448080808,15.3347878788,0.989924375
MOO18FE153,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Holocentridae,Neoniphon sammara,48.1,16.2,11.1,NA,0.272,NA,1,1,AE1,7.5107836991,37.1480877743,0.8986295507
MOO18FE153,Moorea,NA,NA,NA,NA,NA,15/10/18,11:00:00,Holocentridae,Neoniphon sammara,48.1,16.2,11.1,NA,0.272,NA,1,1,AE2,2.3516064257,19.4124899598,0.8967162183
GAM18A001,Mangareva,A1,NA,23.0744,135.014887,outer,13.06.18,9.00-9.30,Acanthuridae,Naso lituratus,600,29,23,NA,NA,NA,1,1,AE1,1.6108476963,40.6069534507,0.1792353833
GAM18A001,Mangareva,A1,NA,23.0744,135.014887,outer,13.06.18,9.00-9.30,Acanthuridae,Naso lituratus,600,29,23,NA,NA,NA,1,1,AE2,2.3462686567,30.4070447761,0.3147094379
GAM18A003,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Ctenochaetus striatus,84,18.5,12.2,NA,NA,NA,1,0,AE1,0.0922386442,13.1231213279,0.1344551251
GAM18A004,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Serranidae,Epinephelus merra,232.1,24.9,19.9,NA,NA,NA,0,1,AE2,0.8864970646,14.7378277886,0.2981268625
GAM18A005,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Naso lituratus,379,30,19,NA,NA,NA,1,1,AE1,1.3632604648,33.9963408842,0.1423184456
GAM18A005,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Naso lituratus,379,30,19,NA,NA,NA,1,1,AE2,4.9379310345,42.7615270936,0.2740288387
GAM18A006,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Zebrasoma scopas,53,12.9,10.5,M,NA,0.1,0,1,AE2,1.3445134576,26.2577225673,0.2422920316
GAM18A008,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Zebrasoma scopas,75.8,14.9,11.5,NA,NA,NA,1,1,AE1,2.7033956673,33.2311831529,0.1802108936
GAM18A008,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Zebrasoma scopas,75.8,14.9,11.5,NA,NA,NA,1,1,AE2,1.3436619718,20.1745915493,0.3361007835
GAM18A009,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Naso lituratus,396,30,20.5,NA,NA,NA,1,1,AE1,3.4735655872,31.7384485847,2.1252250186
GAM18A009,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Naso lituratus,396,30,20.5,NA,NA,NA,1,1,AE2,2.4114427861,29.2025373134,0.3909344045
GAM18A010,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Chaetodontidae,Chaetodon auriga,118.1,19.1,15.6,F,NA,NA,1,1,AE1,8.7044086574,46.0234561685,0.4678432335
GAM18A010,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Chaetodontidae,Chaetodon auriga,118.1,19.1,15.6,F,NA,NA,1,1,AE2,3.1132075472,56.532327044,0.2289732089
GAM18A011,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Labridae,Epibulus insidiator,238.6,28.4,17.5,M,NA,0.23,1,0,AE1,7.2850389986,37.8543690419,0.9641529606
GAM18A012,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Naso lituratus,356,31,21.5,NA,NA,NA,1,1,AE1,1.3766675383,34.4416332549,0.2582991098
GAM18A012,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Naso lituratus,356,31,21.5,NA,NA,NA,1,1,AE2,2.8863741339,32.8258198614,0.3261717956
GAM18A013,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Serranidae,Epinephelus merra,129.5,22.6,17.8,M,NA,NA,0,1,AE2,0.6552631579,17.3300877193,0.2935297212
GAM18A014,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Labridae,Chlorurus spilurus,71.4,24.5,19,M,NA,0.1,0,1,AE2,1.7737166324,18.6719507187,0.1901976386
GAM18A015,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Naso lituratus,345,30,21,NA,NA,NA,1,1,AE1,1.7326713649,37.1378776656,0.1674156304
GAM18A015,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Naso lituratus,345,30,21,NA,NA,NA,1,1,AE2,6.1078590786,39.0680216802,0.6006195639
GAM18A016,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Ctenochaetus striatus,87.6,17.4,11.5,M,NA,0.3,1,1,AE1,0.0774045252,13.9207977286,0.1479956821
GAM18A016,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Ctenochaetus striatus,87.6,17.4,11.5,M,NA,0.3,1,1,AE2,1.2245544554,17.3903762376,0.190926471
GAM18A018,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Ctenochaetus striatus,99.2,18.2,12.8,F,NA,0.597,1,1,AE1,0.1298475448,13.9193178269,0.1300246057
GAM18A018,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Ctenochaetus striatus,99.2,18.2,12.8,F,NA,0.597,1,1,AE2,0.6639839034,14.6190744467,0.1868872645
GAM18A020,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Chaetodontidae,Chaetodon reticulatus,58.7,12,9.5,NA,NA,NA,0,1,AE2,2.5704989154,23.5266160521,0.2708121482
GAM18A021,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Labridae,Halichoeres trimaculatus,74.1,18.6,15.2,M,NA,NA,0,1,AE2,6.5910447761,36.210238806,1.0199604271
GAM18A022,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Labridae,Chlorurus spilurus,114.5,18.9,14.5,F,NA,0.5,1,1,AE1,1.1738430584,16.8197384306,0.1767893396
GAM18A022,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Labridae,Chlorurus spilurus,114.5,18.9,14.5,F,NA,0.5,1,1,AE2,1.1738430584,39.0680216802,0.219384528
GAM18A023,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Chaetodontidae,Chaetodon reticulatus,55,22.5,20.5,NA,NA,NA,1,1,AE1,5.9068290683,36.8809758353,0.881718728
GAM18A023,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Chaetodontidae,Chaetodon reticulatus,55,22.5,20.5,NA,NA,NA,1,1,AE2,2.2901840491,22.4015030675,0.3525577876
GAM18A024,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Labridae,Chlorurus spilurus,203.7,21,17.2,M,NA,NA,1,1,AE1,0.3911562142,15.5479576506,0.1492627755
GAM18A024,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Labridae,Chlorurus spilurus,203.7,21,17.2,M,NA,NA,1,1,AE2,1.3355263158,17.5032894737,0.2093322733
GAM18A025,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Labridae,Halichoeres trimaculatus,59.1,16,12.9,NA,NA,NA,1,1,AE1,0.8021302761,18.3908475736,0.1356897223
GAM18A025,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Labridae,Halichoeres trimaculatus,59.1,16,12.9,NA,NA,NA,1,1,AE2,0.949068323,21.1592339545,0.1655147844
GAM18A026,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Chaetodontidae,Chaetodon reticulatus,62,12.5,11,NA,NA,NA,1,1,AE1,5.5056331615,33.2098942625,NA
GAM18A026,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Chaetodontidae,Chaetodon reticulatus,62,12.5,11,NA,NA,NA,1,1,AE2,3.4659340659,26.7108791209,0.4259327235
GAM18A028,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Labridae,Halichoeres trimaculatus,56.5,15.8,12.4,NA,NA,NA,1,1,AE1,1.3532518364,17.6868184968,0.1820502149
GAM18A028,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Labridae,Halichoeres trimaculatus,56.5,15.8,12.4,NA,NA,NA,1,1,AE2,1.2629411765,18.1384411765,0.2391259317
GAM18A029,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Ctenochaetus striatus,93.2,19.5,13.8,NA,NA,NA,1,1,AE1,0.0767449898,13.2225027924,0.1473690106
GAM18A029,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Ctenochaetus striatus,93.2,19.5,13.8,NA,NA,NA,1,1,AE2,0.9115606936,15.9886127168,0.1751090121
GAM18A030,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Pomacentridae,Dascyllus flavicaudus,31,10,8.5,NA,NA,NA,0,1,AE2,4.3058394161,40.8832481752,NA
GAM18A033,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Ctenochaetus striatus,83,17.5,11.6,M,NA,0.1,1,1,AE1,0.3137961636,18.6294425151,0.1529515425
GAM18A033,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Acanthuridae,Ctenochaetus striatus,83,17.5,11.6,M,NA,0.1,1,1,AE2,0.6266331658,15.1640954774,0.1896953558
GAM18A036,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Pomacentridae,Dascyllus flavicaudus,36.8,10.2,7.1,M,NA,NA,0,1,AE2,0.8847826087,18.9762228261,2.1059186251
GAM18A037,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Chaetodontidae,Chaetodon reticulatus,68.9,13.2,10.1,F,NA,0.2,0,1,AE2,3.826450116,28.8666589327,0.4233165604
GAM18A039,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Pomacentridae,Stegastes nigricans,41.3,12.5,10.5,F,NA,0.1,1,1,AE1,5.0567938988,38.0411268807,0.4384444744
GAM18A039,Mangareva,A2,NA,23.07165,135.0064,lagoon,13.06.18,10.00-15.00,Pomacentridae,Stegastes nigricans,41.3,12.5,10.5,F,NA,0.1,1,1,AE2,1.5825545171,23.6188785047,0.2217246317
GAM18A041,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon ornatissimus,126,16,13.5,M,1.03,0.107,1,1,AE1,3.2789759611,27.5625825817,0.4600449664
GAM18A041,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon ornatissimus,126,16,13.5,M,1.03,0.107,1,1,AE2,1.7668539326,22.671011236,0.1694141099
GAM18A043,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Acanthuridae,Ctenochaetus striatus,120.4,19.2,14.4,NA,0.923,NA,0,1,AE2,0.6624908634,15.6333005233,0.1478004702
GAM18A044,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Acanthuridae,Ctenochaetus striatus,99.1,20.3,13.4,NA,0.465,NA,0,1,AE2,0.5567567568,13.5133558559,0.140069362
GAM18A046,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Acanthuridae,Ctenochaetus striatus,134,20.5,16,M,0.807,0.204,1,1,AE1,0.3711590999,18.9971053952,0.129858491
GAM18A047,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon ornatissimus,155.7,17.4,13.8,M,1.519,0.104,1,1,AE1,3.0462183939,26.9417746353,0.2465746237
GAM18A047,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon ornatissimus,155.7,17.4,13.8,M,1.519,0.104,1,1,AE2,1.7307692308,24.3546703297,0.2986153252
GAM18A048,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Labridae,Epibulus insidiator,146,20.5,18,M,0.9,0.613,0,1,AE2,2.1510526316,22.0096842105,0.4689405155
GAM18A050,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon ornatissimus,147.2,16.5,13,F,1.343,0.742,1,1,AE1,4.3461899832,31.546734515,0.7322803152
GAM18A050,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon ornatissimus,147.2,16.5,13,F,1.343,0.742,1,1,AE2,1.7157333333,23.6158666667,0.2183693653
GAM18A052,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Acanthuridae,Ctenochaetus striatus,116,18.5,13.5,M,0.395,0.345,0,1,AE2,0.6691358025,14.1775308642,0.1607183066
GAM18A053,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Labridae,Chlorurus spilurus,225.7,21.9,17.5,IP,6.863,0.318,0,1,AE2,1.2167053364,20.9989327146,0.1819708701
GAM18A055,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Acanthuridae,Ctenochaetus striatus,90.5,17.5,13.5,NA,0.679,NA,0,1,AE2,0.8639225182,15.303099273600001,0.1500724511
GAM18A056,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Labridae,Chlorurus spilurus,208.8,21.5,16.9,IP,6.525,0.732,1,1,AE1,3.3261059235,26.0233726,0.3065947158
GAM18A056,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Labridae,Chlorurus spilurus,208.8,21.5,16.9,IP,6.525,0.732,1,1,AE2,1.1155913978,23.7308870968,0.1933038013
GAM18A057,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Labridae,Epibulus insidiator,224.2,26.1,18,M,1.951,0.166,1,1,AE1,4.2321825558,30.0269752668,1.1127748017
GAM18A057,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Labridae,Epibulus insidiator,224.2,26.1,18,M,1.951,0.166,1,1,AE2,7.9095505618,39.0656179775,0.1560032405
GAM18A059,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Acanthuridae,Naso lituratus,550,30,22.5,F,6.771,9.212,1,1,AE2,2.2696428571,29.1963988095,NA
GAM18A060,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Labridae,Chlorurus spilurus,176.1,20.4,15.5,IP,3.32,0.333,1,1,AE1,5.113357793,35.7181887662,0.4003456631
GAM18A060,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Labridae,Chlorurus spilurus,176.1,20.4,15.5,IP,3.32,0.333,1,1,AE2,1.2923444976,19.7899043062,0.2267295165
GAM18A062,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon ornatissimus,176,17.5,14.5,NA,1.632,NA,1,1,AE1,4.6781995697,31.3022530929,0.9165471638
GAM18A062,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon ornatissimus,176,17.5,14.5,NA,1.632,NA,1,1,AE2,6.1030750164,30.6799804156,0.3918059394
GAM18A063,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon auriga,132.8,17.6,14.7,F,1.27,0.49,1,1,AE1,8.8213711824,48.8082713085,0.5741138604
GAM18A063,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon auriga,132.8,17.6,14.7,F,1.27,0.49,1,1,AE2,9.707707706,48.7057317016,1.2639243757
GAM18A064,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon auriga,158.8,17.5,14.2,M,1.023,0.061,1,1,AE1,6.0655387615,44.1740606602,0.3937236507
GAM18A064,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon auriga,158.8,17.5,14.2,M,1.023,0.061,1,1,AE2,4.6372301217,30.6648970703,0.4183838621
GAM18A065,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Pomacentridae,Stegastes nigricans,31.4,11,8,NA,0.234,NA,0,1,AE2,5.5496775274,35.0539311052,3.4416575649
GAM18A067,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon reticulatus,109.4,14.5,11.4,F,1.324,0.601,1,1,AE1,6.2237763417,39.0588946959,0.4390753596
GAM18A067,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon reticulatus,109.4,14.5,11.4,F,1.324,0.601,1,1,AE2,3.0653985668,31.5396800228,0.2647894782
GAM18A068,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon reticulatus,81.2,14,11,NA,0.132,NA,1,1,AE1,6.32781193,42.4416549941,3.3159222967
GAM18A068,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon reticulatus,81.2,14,11,NA,0.132,NA,1,1,AE2,2.8977183606,29.7119030402,0.3174391692
GAM18A069,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon reticulatus,102.9,15.1,11.8,F,1.327,0.656,0,1,AE2,3.4303955945,29.4118481083,0.3651870983
GAM18A070,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon ornatissimus,125.4,15.9,13.2,M,1.422,0.057,1,1,AE1,4.9135202985,31.2634302681,0.2964195922
GAM18A070,Mangareva,B1,NA,23.15397,135.0599,lagoon,14.06.18,10.00-14.00,Chaetodontidae,Chaetodon ornatissimus,125.4,15.9,13.2,M,1.422,0.057,1,1,AE2,2.9258893109,27.2367202146,0.3174285573
GAM18A071,Mangareva,C2,NA,23.077614,135.013461,lagoon,14.06.18,13.00-14.00,Labridae,Chlorurus spilurus,262.9,23.4,17.3,M,3.9,0.2,1,1,AE1,3.2480201711,28.8273453688,0.3967369239
GAM18A071,Mangareva,C2,NA,23.077614,135.013461,lagoon,14.06.18,13.00-14.00,Labridae,Chlorurus spilurus,262.9,23.4,17.3,M,3.9,0.2,1,1,AE2,2.8605237056,23.6631267857,0.2432303986
GAM18A072,Mangareva,C1,NA,23.06875,135.0078,outer,14.06.18,9.30-13.00,Aulostomidae,Aulostomus chinensis,384,60.5,54,F,5.189,11.15,1,1,AE1,10.1180187974,47.8585971978,0.8396064972
GAM18A072,Mangareva,C1,NA,23.06875,135.0078,outer,14.06.18,9.30-13.00,Aulostomidae,Aulostomus chinensis,384,60.5,54,F,5.189,11.15,1,1,AE2,8.7565426729,43.4112690482,0.7292495684
GAM18A073,Mangareva,C1,NA,23.06875,135.0078,outer,14.06.18,9.30-13.00,Serranidae,Cephalopholis argus,1950,43,38,F,12.07,0.268,1,1,AE1,7.5624449762,52.6536600965,0.6638301762
GAM18A073,Mangareva,C1,NA,23.06875,135.0078,outer,14.06.18,9.30-13.00,Serranidae,Cephalopholis argus,1950,43,38,F,12.07,0.268,1,1,AE2,1.3864550233,12.7590227111,0.123025492
GAM18A074,Mangareva,C2,NA,23.077614,135.013461,lagoon,14.06.18,13.00-14.00,Aulostomidae,Aulostomus chinensis,254.5,62.1,57,F,7.66,13.82,1,1,AE1,11.9835479191,41.7589391682,1.4582756947
GAM18A074,Mangareva,C2,NA,23.077614,135.013461,lagoon,14.06.18,13.00-14.00,Aulostomidae,Aulostomus chinensis,254.5,62.1,57,F,7.66,13.82,1,1,AE2,4.160851205,20.6236696882,0.148569309
GAM18A075,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Acanthuridae,Zebrasoma scopas,57.5,14.5,11.1,M,0.338,0.026,1,1,AE1,2.60045891,33.0560641852,0.2203276124
GAM18A075,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Acanthuridae,Zebrasoma scopas,57.5,14.5,11.1,M,0.338,0.026,1,1,AE2,2.0601589984,22.1786854175,0.2130754479
GAM18A076,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Chaetodontidae,Chaetodon ornatissimus,94.4,14,12,M,0.326,NA,1,1,AE1,5.340763106,37.9284596792,1.0108610296
GAM18A076,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Chaetodontidae,Chaetodon ornatissimus,94.4,14,12,M,0.326,NA,1,1,AE2,2.7226844209,22.9307700365,0.3444618825
GAM18A077,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Acanthuridae,Zebrasoma scopas,39.4,12,9.1,NA,0.098,NA,0,1,AE2,1.7835640095,22.0400565511,0.1556609874
GAM18A078,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Aulostomidae,Aulostomus chinensis,113.6,40.6,36.5,F,2.7,3.913,1,0,AE1,13.3570532499,49.3654284899,0.7170744772
GAM18A079,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Acanthuridae,Zebrasoma scopas,41.7,12.4,9.5,F,0.221,0.123,0,1,AE2,2.1757853993,23.0338631538,0.2022460763
GAM18A080,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Labridae,Epibulus insidiator,202.1,23,16.8,M,2.697,0.151,1,1,AE1,1.9804552168,23.5480367863,0.6799665265
GAM18A080,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Labridae,Epibulus insidiator,202.1,23,16.8,M,2.697,0.151,1,1,AE2,3.8232537651,27.6333623722,1.1469109966
GAM18A081,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Acanthuridae,Zebrasoma scopas,32,11,9.2,NA,NA,NA,0,1,AE2,2.0621560082,22.2795844882,0.2131089001
GAM18A082,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Acanthuridae,Zebrasoma scopas,55.5,13.5,9.8,M,0.305,NA,0,1,AE2,1.9019886253,23.0407679612,0.1767946723
GAM18A084,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Balistidae,Sufflamen bursa,120.6,17.5,13.8,M,10.42,0.198,1,0,AE1,4.7635008484,34.3701565329,0.3274387525
GAM18A085,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Chaetodontidae,Chaetodon ornatissimus,80.4,14,12,F,0.29,0.181,1,1,AE1,4.1742510999,26.4175851919,0.3591969196
GAM18A085,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Chaetodontidae,Chaetodon ornatissimus,80.4,14,12,F,0.29,0.181,1,1,AE2,3.5822373781,26.8267083139,0.3756996611
GAM18A087,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Serranidae,Cephalopholis urodeta,118.5,18.7,14.3,F,0.647,0.208,0,1,AE2,9.5622093493,25.4078825684,0.5393095613
GAM18A090,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Serranidae,Cephalopholis urodeta,116.2,19.4,14.8,F,1.131,0.508,0,1,AE2,14.7251659373,31.6768894869,5.5499395005
GAM18A091,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Pomacentridae,Stegastes nigricans,35.3,11,9,M,0.165,0.149,1,1,AE1,6.473192685,37.6190517151,0.4574335365
GAM18A091,Mangareva,C1,NA,23.06875,135.0078,outer,15.06.18,9.30-13.00,Pomacentridae,Stegastes nigricans,35.3,11,9,M,0.165,0.149,1,1,AE2,10.3042946934,26.3412032752,0.2834112578
GAM18A093,Mangareva,C2,NA,23.077614,135.013461,lagoon,15.06.18,13.00-14.00,Pomacentridae,Dascyllus flavicaudus,24.4,9.9,7.5,M,0.08,NA,0,1,AE2,7.1890740818,34.0595065729,0.6910943553
